merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,merchant_id_raw,ticket_size_negative_flag,ticket_size_missing_flag,mcc_missing_flag,settlement_account_missing_flag,onboarding_date_missing_flag,merchant_suspended_flag,merchant_blocked_flag
MCH6336,"Kunda, Kumar and Gulati",,transprt,Private Limited,chennai,Tamil Nadu,2024-03-16 16:19:00,XXXX8337,ACTIVE,772.78,mch6336,0,0,1,0,0,0,0
MCH7910,Shenoy LLC,5812,FOOD_SERVICES,partnership,Hyd,Telangana,2024-03-25 00:00:00,5996954160,INACTIVE,741.5,MCH7910,0,0,0,0,0,0,0
MCH3510,Sankaran Inc,5699,Apparel,individual,Hyderabad,Telangana,2026-02-18 00:00:00,9848495819,INACTIVE,0.2317,MCH3510,0,0,0,0,0,0,0
MCH6305,"Chakraborty,HansandSahota",4131,Transport,INDIVIDUAL,MUMBAI,Maharashtra,2025-10-20 00:00:00,,ACTIVE,1075.82,MCH6305,0,0,0,1,0,0,0
MCH4024,Choudhury Ltd,5999,Misc Retail,Individual,Ludhiana,Punjab,2025-03-28 00:00:00,XSWD9540302475782,ACTIVE,-2449.8,MCH 4024,1,0,0,0,0,0,0
MCH2266,Natarajan and Sons,5912,chemist,INDIVIDUAL,Chennai,Tamil Nadu,2025-04-17 01:53:35,NABB6271790214696,ACTIVE,447.78,mch2266,0,0,0,0,0,0,0
MCH1696,Rai and Sons,,Department Stores,Individual,Jaipur,Rajasthan,2023-04-24 23:28:29,,ACTIVE,2898.12,MCH1696,0,0,1,1,0,0,0
MCH6680,Vaidya-Agrawal,5999,Misc Retail,PARTNERSHIP,New Delhi,Delhi,2025-05-28 00:00:00,,ACTIVE,,MCH6680,0,1,0,1,0,0,0
MCH4856,Aurora Ltd,4814,phone service,sole_proprietor,jaipur,Rajasthan,2024-05-13 21:42:00,ECWU8427158374985,INACTIVE,3394.14,MCH-4856,0,0,0,0,0,0,0
MCH3325,Varty-Vig,5912,pharmacy,PARTNERSHIP,kolkata,West Bengal,2023-10-29 00:00:00,XXXX1753,SUSPENDED,0.4212,MCH3325,0,0,0,0,0,1,0
MCH4126,Sen Group,5699,Apparel,Individual,jaipur,Rajasthan,2023-06-08 00:00:00,,ACTIVE,236.05,MCH4126,0,0,0,1,0,0,0
MCH9736,sant plc,7011,HOTEL_LODGING,sole_proprietor,LKO,Uttar Pradesh,2024-12-07 00:00:00,4147851928,ACTIVE,1081.26,MCH9736,0,0,0,0,0,0,0
6590,HandaInc,5699,Fashion,INDIVIDUAL,kolkata,West Bengal,2024-04-07 00:00:00,IRLC4441881574347,ACTIVE,2071.46,6590,0,0,0,0,0,0,0
MCH3612,Kala Inc,5812,Restaurant,SOLE-PROPRIETOR,MUMBAI,Maharashtra,2025-08-17 02:43:00,GCWT7054433892701,ACTIVE,0.577,MCH3612,0,0,0,0,0,0,0
MCH9835,MANDA INC,5912,Pharmacy,Individual,Calcutta,West Bengal,2024-10-22 00:00:00,,ACTIVE,293.75,MCH9835,0,0,0,1,0,0,0
MCH4888,chanda and sons,5912,MEDICAL_STORE,SOLE_PROPRIETOR,kolkata,West Bengal,2023-08-14 00:00:00,,ACTIVE,2635.13,MCH4888,0,0,0,1,0,0,0
MCH7885,Vaidya-Bhatt,5411,Grocery Stores,sole_proprietor,lucknow,Uttar Pradesh,2025-08-25 08:23:00,,ACTIVE,648.72,MCH7885,0,0,0,1,0,0,0
MCH7280,"Sathe, Shan and Oommen",5411,groceries,INDIVIDUAL,Ludhiana,Punjab,2025-10-21 00:00:00,XXXX0221,ACTIVE,466.99,MCH7280,0,0,0,0,0,0,0
MCH2713,Dayal Group,5699,Fashion,INDIVIDUAL,Poona,Maharashtra,2024-08-10 00:00:00,1734751668,HOLD,1199.07,MCH2713,0,0,0,0,0,0,0
MCH5500,"Dubey, Tandon and Batta",4814,TELECOM,Sole Proprietor,Lucknow,Uttar Pradesh,2024-06-06 00:00:00,8963304371,ACTIVE,2211.38,MCH5500,0,0,0,0,0,0,0
MCH8840,Chatterjee and Sons,3110,Retail,individual,pune,Maharashtra,2024-09-26 02:57:00,,ACTIVE,1208.62,MCH8840,0,0,0,1,0,0,0
MCH9398,"Suresh, Khosla and Kadakia",,HOTEL_LODGING,SOLE-PROPRIETOR,Bengaluru,Karnataka,,XXXX1590,ACTIVE,1404.91,MCH9398,0,0,1,0,1,0,0
MCH1328,Buch and Sons,7011,Hotels,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2025-03-28 00:00:00,JVTH6188797527471,ACTIVE,0.711,MCH1328,0,0,0,0,0,0,0
MCH1469,"CHOUDHURY, JANI AND RAMASWAMY",5942,Books,sole_proprietor,BLR,Karnataka,2025-03-28 00:00:00,XXXX9996,ACTIVE,0.416,mch1469,0,0,0,0,0,0,0
MCH9081,Patil-Hans,4814,phone service,Individual,mumbai,Maharashtra,2025-06-12 12:49:19,8795015116,ACTIVE,,MCH9081,0,1,0,0,0,0,0
MCH9947,Sarkar Ltd,5311,Department Stores,INDIVIDUAL,Ludhiana,Punjab,2023-06-25 00:00:00,GOFP4316530582610,ACTIVE,,MCH9947,0,1,0,0,0,0,0
MCH6984,wadhwa llc,5411,Grocery Stores,individual,pune,Maharashtra,2025-01-23 00:00:00,3976512741,ACTIVE,542.76,mch6984,0,0,0,0,0,0,0
MCH9192,gandhi llc,5912,Pharmacies,INDIVIDUAL,jaipur,Rajasthan,2025-03-01 00:00:00,,ACTIVE,1758.06,MCH 9192,0,0,0,1,0,0,0
MCH5555,"Banerjee, Kurian and Tara",4814,TELECOM,sole_proprietor,jalandhar,Punjab,2025-05-21 00:00:00,,ACTIVE,,MCH 5555,0,1,0,1,0,0,0
MCH2676,Subramanian Inc,5912,MEDICAL_STORE,PARTNERSHIP,Calcutta,West Bengal,2025-04-01 00:00:00,2515678335,ACTIVE,1679.3,MCH2676,0,0,0,0,0,0,0
MCH4573,"Edwin, Manda and Biswas",,Pharmacy,Sole Proprietor,pune,Maharashtra,2025-02-28 14:41:00,3049901910,ACTIVE,2824.05,MCH4573,0,0,1,0,0,0,0
MCH2851,Ben Ltd,4131,Transport,SOLE_PROPRIETOR,Lucknow,Uttar Pradesh,2023-06-24 10:58:00,,ACTIVE,0.784,MCH2851,0,0,0,1,0,0,0
MCH7589,"Parekh, Dugal and Bumb",4131,Transportation,PRIVATE-LIMITED,pune,Maharashtra,2025-01-17 00:00:00,1086489702,ACTIVE,437.44,MCH7589,0,0,0,0,0,0,0
MCH7314,Mahajan-B0rde,5999,retail other,partnership,lucknow,Uttar Pradesh,2023-01-05 09:53:50,3772469001,ACTIVE,0.1003,MCH7314,0,0,0,0,0,0,0
MCH9397,Ramaswamy-Goel,5411,groceries,PRIVATE-LIMITED,jalandhar,Punjab,2025-12-20 01:06:00,3711511693,ACTIVE,0.1519,MCH9397,0,0,0,0,0,0,0
MCH8125,"NADIG, ARORA AND RAJ",4110,GROCERY_STORE,private_limited,LDH,Punjab,2023-03-13 08:50:20,RTPE2593701073993,SUSPENDED,1340.53,MCH8125,0,0,0,0,0,1,0
9617,Ranganathan-Ha1der,5411,Grocery Stores,Private Limited,Chennai,Tamil Nadu,2024-12-08 00:00:00,6857352456,ACTIVE,904.23,9617,0,0,0,0,0,0,0
MCH9036,Banerjee-Shenoy,5912,Pharmacy,SOLE_PROPRIETOR,Poona,Maharashtra,2025-11-19 00:00:00,,ACTIVE,1613.75,MCH-9036,0,0,0,1,0,0,0
MCH2566,Oommen Inc,5999,Retail Other,private_limited,New Delhi,Delhi,,XXXX9507,ACTIVE,2200.23,MCH2566,0,0,0,0,1,0,0
MCH2888,Chahal LLC,5912,Pharmacies,Private Limited,MUMBAI,Maharashtra,2023-04-21 00:00:00,XXXX3951,ACTIVE,631.05,MCH2888,0,0,0,0,0,0,0
MCH9672,contractor-sinha,5311,Retail,INDIVIDUAL,Kolkata,West Bengal,2024-11-26 00:00:00,8867559277,ACTIVE,1371.8,mch9672,0,0,0,0,0,0,0
MCH1540,DAVE LLC,9420,BOOKS_STATIONERY,SOLE_PROPRIETOR,mumbai,Maharashtra,2024-05-21 00:00:00,,ACTIVE,0.525,MCH1540,0,0,0,1,0,0,0
MCH3353,sachar ltd,5942,Book Store,private_limited,jalandhar,Punjab,2023-06-06 00:00:00,,INACTIVE,0.446,MCH3353,0,0,0,1,0,0,0
MCH8451,"KALA, PRADHAN AND HAYRE",5812,FOOD_SERVICES,PARTNERSHIP,Hyderabad,Telangana,2024-06-14 00:00:00,9996900448,ACTIVE,1874.56,MCH8451,0,0,0,0,0,0,0
MCH9659,gokhale-bassi,4814,Mobile Recharge,SOLE_PROPRIETOR,Mumbai,Maharashtra,2023-09-11 00:00:00,AEKL3434312955275,ACTIVE,269.4,MCH9659,0,0,0,0,0,0,0
MCH4821,"Kade, Dhawan and Kadakia",5411,kirana,private_limited,Mumbai,Maharashtra,2024-03-14 00:00:00,,ACTIVE,0.2277,MCH4821,0,0,0,1,0,0,0
MCH9018,TAK PLC,5999,Misc Retail,Partnership,Amritsar,Punjab,2023-11-25 00:00:00,,ACTIVE,354.66,MCH9018,0,0,0,1,0,0,0
MCH3331,"Shukla, Kadakia and Kata",5699,garments,private_limited,Ludhiana,Punjab,2025-03-18 00:00:00,,ACTIVE,1008.43,MCH3331,0,0,0,1,0,0,0
1640,sem plc,,Hospitality,PRIVATE_LIMITED,Mumbai,Maharashtra,2023-09-10 00:00:00,5367265975,ACTIVE,894.9,1640,0,0,1,0,0,0,0
MCH9161,Patla Group,5311,Retail,individual,pune,Maharashtra,2024-10-25 00:00:00,XXXX6366,ACTIVE,-1771.36,MCH 9161,1,0,0,0,0,0,0
MCH1320,Babu-Khatri,5699,Fashion,INDIVIDUAL,Kolkata,West Bengal,2023-11-24 10:52:12,XXXX8923,ACTIVE,,MCH1320,0,1,0,0,0,0,0
9901,Oommen Ltd,7011,Hotel,Sole Proprietor,Hyd,Telangana,2025-10-01 18:50:10,XXXX3340,INACTIVE,538.3,9901,0,0,0,0,0,0,0
MCH3853,Bhat-Dutt,5411,Grocery,Sole Proprietor,HYDERABAD,Telangana,2023-03-05 00:00:00,,ACTIVE,,MCH3853,0,1,0,1,0,0,0
MCH5914,Ku1karni-Deshmukh,5699,garments,individual,JPR,Rajasthan,2025-04-24 21:08:53,,ACTIVE,386.71,MCH5914,0,0,0,1,0,0,0
MCH6290,Chaudhry-Agarwal,5999,Retail Other,PARTNERSHIP,ludhiana,Punjab,2023-09-01 00:00:00,,INACTIVE,0.5757,MCH6290,0,0,0,1,0,0,0
MCH6665,WadhwaInc,3110,Department Store,PRIVATE-LIMITED,New Delhi,Delhi,2025-07-05 00:00:00,,ACTIVE,1714.72,mch6665,0,0,0,1,0,0,0
MCH4087,"basak, lal and tailor",4814,Mobile Recharge,PRIVATE_LIMITED,pune,Maharashtra,2025-10-03 00:37:00,,ACTIVE,298.11,MCH4087,0,0,0,1,0,0,0
MCH7714,"koshy, dani and barad",4814,TELECOM,PRIVATE_LIMITED,jalandhar,Punjab,2023-10-27 23:10:00,,ACTIVE,669.74,MCH7714,0,0,0,1,0,0,0
MCH5663,"goyal, brahmbhatt and raja",9120,MEDICAL_STORE,INDIVIDUAL,Ludhiana,Punjab,2023-05-31 00:00:00,,HOLD,2417.27,MCH5663,0,0,0,1,0,0,0
MCH3389,"Barad, Murthy and Muni",,chemist,INDIVIDUAL,Amritsar,Punjab,2025-03-19 00:00:00,,ACTIVE,234.09,mch3389,0,0,1,1,0,0,0
MCH3099,Peri-Parmer,5699,garments,PARTNERSHIP,DELHI,Delhi,2024-06-22 00:00:00,,ACTIVE,2046.1,MCH3099,0,0,0,1,0,0,0
MCH6275,Tank PLC,4814,Mobile Recharge,Sole Proprietor,chennai,Tamil Nadu,2024-08-26 00:00:00,XXXX8300,ACTIVE,0.781,MCH6275,0,0,0,0,0,0,0
MCH2447,anand llc,4131,Transport,SOLE_PROPRIETOR,JPR,Rajasthan,,,INACTIVE,1803.52,MCH2447,0,0,0,1,1,0,0
MCH4460,BUMB PLC,5942,Books,PRIVATE_LIMITED,chennai,Tamil Nadu,,XXXX4424,ACTIVE,696.95,MCH4460,0,0,0,0,1,0,0
MCH9823,Kunda-Parekh,5812,Restaurant,individual,Bombay,Maharashtra,2023-10-04 00:00:00,YIKU2339191619475,ACTIVE,1308.28,MCH9823,0,0,0,0,0,0,0
MCH9096,Tandon-Thaman,5999,Retail Other,Individual,Delhi,Delhi,2023-09-03 00:00:00,3351065613,ACTIVE,2658.35,MCH9096,0,0,0,0,0,0,0
MCH1358,Bhatia-Sekhon,5942,BOOKS_STATIONERY,PRIVATE_LIMITED,Jaipur,Rajasthan,2025-05-01 00:00:00,XXXX4241,ACTIVE,1421.8,MCH1358,0,0,0,0,0,0,0
MCH9649,Sachdeva-Dey,7011,HOTEL_LODGING,sole_proprietor,ASR,Punjab,2025-12-06 07:10:00,XRSK3388415827357,ACTIVE,-493.43,MCH-9649,1,0,0,0,0,0,0
MCH5235,palla inc,5942,Book Store,PARTNERSHIP,BLR,Karnataka,2024-10-27 00:00:00,,ACTIVE,3807.5,MCH 5235,0,0,0,1,0,0,0
MCH9154,"Mangat, Sarkar and Vasa",3110,Retail,SOLE_PROPRIETOR,HYDERABAD,Telangana,2023-03-09 00:00:00,DTTZ1892927349834,ACTIVE,1303.87,MCH9154,0,0,0,0,0,0,0
MCH4761,Khalsa PLC,5912,Pharmacy,individual,jaipur,Rajasthan,2025-01-17 07:20:16,DXWD4550992976599,INACTIVE,4970.84,MCH4761,0,0,0,0,0,0,0
MCH8314,Mahajan-Batta,4131,Transportation,individual,Lucknow,Uttar Pradesh,2024-04-01 00:00:00,,ACTIVE,856.24,MCH-8314,0,0,0,1,0,0,0
MCH1180,Sangha and Sons,5411,Grocery,individual,HYDERABAD,Telangana,2023-03-11 00:00:00,VUOK6265318074983,ACTIVE,993.08,mch1180,0,0,0,0,0,0,0
MCH8467,Gara-Sarkar,5912,MEDICAL_STORE,INDIVIDUAL,Poona,Maharashtra,2025-12-03 17:00:00,,ACTIVE,0.826,MCH8467,0,0,0,1,0,0,0
MCH1768,"Mody, Tata and Chatterjee",4131,Transport,SOLE-PROPRIETOR,Madras,Tamil Nadu,2024-09-08 00:00:00,,ACTIVE,360.87,MCH1768,0,0,0,1,0,0,0
MCH5402,"MANDAL, CHADA AND DESHPANDE",5411,kirana,SOLE-PROPRIETOR,DELHI,Delhi,2025-11-08 00:00:00,,SUSPENDED,-503.34,MCH5402,1,0,0,1,0,1,0
MCH8880,Hayer-Walia,4131,Bus/Taxi,partnership,jalandhar,Punjab,2023-04-08 11:08:14,,ACTIVE,2616.91,MCH8880,0,0,0,1,0,0,0
MCH7595,Subramaniam-Balasubramanian,,kirana,Individual,ludhiana,Punjab,2026-01-07 00:00:00,4323936215,ACTIVE,3392.31,MCH7595,0,0,1,0,0,0,0
MCH6206,"Sanghvi, Dugar and Rajagopal",4814,phone service,individual,Chennai,Tamil Nadu,2025-03-31 00:00:00,5473942096,SUSPENDED,683.76,MCH6206,0,0,0,0,0,1,0
MCH2424,PATIL LTD,5912,chemist,Partnership,Madras,Tamil Nadu,2023-10-08 14:00:00,,ACTIVE,737.41,MCH2424,0,0,0,1,0,0,0
MCH5894,Borra-Tiwari,5311,Retail,PARTNERSHIP,bengaluru,Karnataka,2025-05-24 19:29:00,,ACTIVE,239.64,MCH5894,0,0,0,1,0,0,0
MCH4672,Sandhu LLC,5942,Stationery,PARTNERSHIP,Bangalore,Karnataka,,,ACTIVE,456.49,MCH-4672,0,0,0,1,1,0,0
MCH3259,Deep and Sons,5912,pharmacies,partnership,DELHI,Delhi,,7747336061,ACTIVE,308.57,MCH3259,0,0,0,0,1,0,0
MCH9868,"Narain, Dada and Panchal",4814,Telecom,SOLE-PROPRIETOR,pune,Maharashtra,2026-02-28 00:00:00,7391477397,INACTIVE,-236.45,MCH9868,1,0,0,0,0,0,0
MCH7715,Patla-Memon,5699,garments,Private Limited,Chennai,Tamil Nadu,2024-02-28 04:11:46,,ACTIVE,-1669.66,MCH7715,1,0,0,1,0,0,0
5567,D’Alia Ltd,7011,Hotel,Individual,BLR,Karnataka,2025-09-09 00:00:00,XXXX2596,ACTIVE,271.02,5567,0,0,0,0,0,0,0
MCH3806,ParmerLLC,5411,kirana,sole_proprietor,JPR,Rajasthan,2024-11-04 00:00:00,6810844450,ACTIVE,0.1939,MCH3806,0,0,0,0,0,0,0
MCH6454,Nagi-Ch0udhury,5699,garments,PRIVATE-LIMITED,Bengaluru,Karnataka,2024-03-28 00:00:00,XXXX1525,INACTIVE,0.3116,MCH 6454,0,0,0,0,0,0,0
MCH3602,"Panchal, Karpe and Bhatti",7011,Hotels,PARTNERSHIP,ASR,Punjab,2023-08-29 00:00:00,NJWF8221387776765,ACTIVE,754.95,MCH-3602,0,0,0,0,0,0,0
3319,"Jani, Tailor and Radhakrishnan",5699,Apparel,SOLE_PROPRIETOR,Jalandar,Punjab,2024-08-26 05:30:00,IUQF4655993827398,ACTIVE,-516.88,3319,1,0,0,0,0,0,0
MCH4131,ChaudhryInc,5999,Other,PARTNERSHIP,Amritsar,Punjab,2023-01-07 00:00:00,,ACTIVE,1561.61,MCH4131,0,0,0,1,0,0,0
MCH4104,"Som, Rege and Thaker",,Hotel,INDIVIDUAL,BLR,Karnataka,2024-07-21 00:00:00,,ACTIVE,,MCH4104,0,1,1,1,0,0,0
MCH3252,"Patel, Saran and Bala",5699,garments,Individual,Poona,Maharashtra,2023-06-18 00:00:00,4243165999,ACTIVE,1917.91,MCH 3252,0,0,0,0,0,0,0
MCH4111,Brahmbhatt LLC,5999,Miscellaneous,partnership,LKO,Uttar Pradesh,,,SUSPENDED,682.69,MCH4111,0,0,0,1,1,1,0
5295,"Goda, Prashad and Narain",,Medical,Individual,LKO,Uttar Pradesh,2024-10-27 00:00:00,,ACTIVE,888.39,5295,0,0,1,1,0,0,0
MCH5335,Daya1-Gera,,HOTEL_LODGING,PARTNERSHIP,Delhi,Delhi,,,ACTIVE,699.3,MCH5335,0,0,1,1,1,0,0
MCH9555,"nadig, kumer and nath",9120,MEDICAL_STORE,Partnership,lucknow,Uttar Pradesh,2023-02-01 00:00:00,9648467253,ACTIVE,,MCH9555,0,1,0,0,0,0,0
MCH8799,"Tailor,RattiandAnne",5912,MEDICAL_STORE,SOLE_PROPRIETOR,Calcutta,West Bengal,2023-03-13 00:00:00,XXXX2356,SUSPENDED,1556.57,mch8799,0,0,0,0,0,1,0
MCH2899,Golla Ltd,4131,transprt,Partnership,Jaipur,Rajasthan,,EGFZ1016369573887,ACTIVE,5018.99,MCH2899,0,0,0,0,1,0,0
MCH2238,Chakrabarti-Lata,5699,garments,INDIVIDUAL,Amritsar,Punjab,2024-10-19 10:57:01,0636957365,ACTIVE,0.165,MCH2238,0,0,0,0,0,0,0
MCH1636,Nigam PLC,5699,garments,PARTNERSHIP,DELHI,Delhi,2024-06-13 01:00:37,,ACTIVE,2284.21,MCH1636,0,0,0,1,0,0,0
6080,"kanda, krishnan and chaudry",5411,GROCERY_STORE,Private Limited,chennai,Tamil Nadu,2023-02-27 00:47:00,,INACTIVE,1675.16,6080,0,0,0,1,0,0,0
MCH6474,Bakshi Ltd,5912,Medical,Private Limited,Lucknow,Uttar Pradesh,2025-09-06 00:00:00,UIQO0757463991116,ACTIVE,3871.85,MCH6474,0,0,0,0,0,0,0
MCH8449,Vaidya-Gulati,,Restaurants,PRIVATE-LIMITED,Chennai,Tamil Nadu,2024-04-06 00:00:00,TCOQ6253751311209,ACTIVE,118.49,MCH8449,0,0,1,0,0,0,0
7152,"Bedi, Patil and Rana",3110,Retail,PRIVATE_LIMITED,Chennai,Tamil Nadu,2026-02-01 00:00:00,2453620033,INACTIVE,1076.99,7152,0,0,0,0,0,0,0
MCH4408,Dhar-Shetty,5912,Medical,individual,ASR,Punjab,2023-12-19 00:00:00,XXXX8510,INACTIVE,425.49,mch4408,0,0,0,0,0,0,0
MCH7327,"Krish, Dhar and Choudhury",4814,TELECOM,Individual,kolkata,West Bengal,2023-05-22 13:42:22,KDMG5541225124685,ACTIVE,0.44,MCH7327,0,0,0,0,0,0,0
MCH6556,Chana-Barad,5999,Other,private_limited,Jalandhar,Punjab,2024-06-09 00:00:00,XXXX3130,ACTIVE,0.1172,MCH-6556,0,0,0,0,0,0,0
MCH6031,Chauhan Group,5699,CLOTHS,individual,HYDERABAD,Telangana,2024-12-13 22:44:00,XXXX4944,ACTIVE,0.654,MCH6031,0,0,0,0,0,0,0
MCH8963,"Aggarwal,NagiandBorde",5411,groceries,SOLE-PROPRIETOR,ludhiana,Punjab,2024-08-01 17:56:00,UGNI2119725168826,ACTIVE,474.91,MCH8963,0,0,0,0,0,0,0
MCH4216,Ratta and Sons,5942,Stationery,Partnership,Jalandhar,Punjab,2023-10-07 00:00:00,XXXX5580,ACTIVE,1337.5,MCH4216,0,0,0,0,0,0,0
MCH9569,Parekh-Kalita,5311,Retail,Individual,ASR,Punjab,2025-12-07 00:00:00,XXXX5054,ACTIVE,1617.31,MCH 9569,0,0,0,0,0,0,0
MCH7106,Master and Sons,8120,Restaurant,partnership,lucknow,Uttar Pradesh,2023-01-27 00:00:00,6057584489,ACTIVE,1328.09,MCH7106,0,0,0,0,0,0,0
MCH3371,Ganguly Group,5699,Clothing,sole_proprietor,LKO,Uttar Pradesh,2024-11-18 12:48:12,,ACTIVE,304.02,MCH3371,0,0,0,1,0,0,0
MCH3489,Bahl-Bhavsar,4131,Transportation,PARTNERSHIP,DELHI,Delhi,,XXXX6898,ACTIVE,908.03,MCH3489,0,0,0,0,1,0,0
MCH7938,CHANDER LTD,,phone service,SOLE_PROPRIETOR,Bangalore,Karnataka,2023-09-22 00:00:00,,ACTIVE,-639.19,MCH7938,1,0,1,1,0,0,0
MCH4802,Jain Inc,5411,grocery_store,Individual,Mumbay,Maharashtra,,WAKX1731194726020,INACTIVE,1158.19,MCH4802,0,0,0,0,1,0,0
MCH4967,Mallick PLC,4131,Transport,PARTNERSHIP,Amritsar,Punjab,2025-08-22 00:00:00,XXXX4798,ACTIVE,-3082.77,MCH4967,1,0,0,0,0,0,0
MCH8308,"MUKHOPADHYAY, KOTHARI AND RAVAL",,Retail,INDIVIDUAL,amritsar,Punjab,2023-01-21 00:00:00,2673122998,ACTIVE,764.32,MCH8308,0,0,1,0,0,0,0
MCH1658,khatri-mohanty,5812,Restaurants,sole_proprietor,JPR,Rajasthan,2025-08-08 00:00:00,DGXZ0949885183603,INACTIVE,2016.79,MCH1658,0,0,0,0,0,0,0
MCH7394,Dhar-Saxena,5311,Department Store,INDIVIDUAL,lucknow,Uttar Pradesh,2024-06-28 00:00:00,XXXX8622,ACTIVE,1562.3,MCH7394,0,0,0,0,0,0,0
MCH8142,Mane and Sons,5912,MEDICAL_STORE,PRIVATE_LIMITED,Ludhiana,Punjab,2025-08-25 00:00:00,WMPI8979622395583,ACTIVE,5955.63,mch8142,0,0,0,0,0,0,0
MCH3247,Nagarajan-Shan,,Pharmacy,INDIVIDUAL,Chennai,Tamil Nadu,2025-04-07 21:55:00,5730507447,INACTIVE,2666.23,MCH3247,0,0,1,0,0,0,0
MCH3357,"Sundaram, Kara and Sibal",7011,Hospitality,partnership,ASR,Punjab,2025-11-14 12:11:27,XVJC4162540658234,ACTIVE,246.81,MCH3357,0,0,0,0,0,0,0
MCH6953,Khurana-Prabhakar,,Books,Partnership,HYDERABAD,Telangana,2024-10-03 00:00:00,,ACTIVE,-2749.21,MCH-6953,1,0,1,1,0,0,0
MCH7866,"Raval, Sane and Dua",5411,Grocery,PARTNERSHIP,ASR,Punjab,2025-01-27 18:48:57,,ACTIVE,292.43,MCH7866,0,0,0,1,0,0,0
MCH5283,"Verma, Narasimhan and Balan",,pharmacies,Individual,delhi,Delhi,2026-02-05 00:00:00,,ACTIVE,0.1266,MCH5283,0,0,1,1,0,0,0
MCH3250,Bose-Kalita,5311,Department Stores,Sole Proprietor,MUMBAI,Maharashtra,,,INACTIVE,1514.47,MCH3250,0,0,0,1,1,0,0
MCH4367,Sankaran-Bhattacharyya,5699,Fashion,PARTNERSHIP,chennai,Tamil Nadu,2023-12-13 04:19:00,PBSG5651430183192,ACTIVE,1153.81,MCH4367,0,0,0,0,0,0,0
MCH3567,Kala Ltd,4814,telecom,Sole Proprietor,amritsar,Punjab,2023-05-15 00:00:00,0120134197,INACTIVE,1794.62,MCH3567,0,0,0,0,0,0,0
MCH6337,Chander LLC,9120,Pharmacies,INDIVIDUAL,Calcutta,West Bengal,2025-12-28 22:16:00,,ACTIVE,1428.08,MCH6337,0,0,0,1,0,0,0
MCH9098,Ghosh-Roy,7011,Hotels,PARTNERSHIP,Calcutta,West Bengal,,5455672154,ACTIVE,372.61,MCH 9098,0,0,0,0,1,0,0
2407,CHAUDHRY PLC,,Pharmacy,Private Limited,Pune,Maharashtra,,4475713369,ACTIVE,5215.07,2407,0,0,1,0,1,0,0
MCH5225,"Bera, Guha and Narayan",5942,Book Store,INDIVIDUAL,Hyd,Telangana,2025-08-16 05:25:00,AJUQ5177176562909,ACTIVE,,MCH5225,0,1,0,0,0,0,0
MCH6773,"parmar, sahota and rajagopalan",5999,Miscellaneous,SOLE-PROPRIETOR,Poona,Maharashtra,2024-02-23 00:00:00,GSZT9943608461358,ACTIVE,3042.0,MCH6773,0,0,0,0,0,0,0
MCH8432,Lad Inc,5942,Book Store,PRIVATE_LIMITED,Dilli,Delhi,2024-10-07 00:00:00,FRLI9065794513387,ACTIVE,394.7,MCH 8432,0,0,0,0,0,0,0
MCH6267,Mandal-Badal,4814,phone service,partnership,MUMBAI,Maharashtra,2024-12-10 00:00:00,,ACTIVE,,MCH-6267,0,1,0,1,0,0,0
MCH1846,Kurian-Chad,7011,HOTEL_LODGING,PARTNERSHIP,Madras,Tamil Nadu,2023-03-23 22:54:26,,ACTIVE,597.53,MCH1846,0,0,0,1,0,0,0
MCH9983,bhagat group,5411,GROCERY_STORE,individual,pune,Maharashtra,2025-11-27 00:00:00,XXXX2568,ACTIVE,3669.57,MCH9983,0,0,0,0,0,0,0
MCH7337,NATH-NARAYAN,5699,cloths,Individual,Hyd,Telangana,2024-07-28 00:00:00,,ACTIVE,3029.85,MCH7337,0,0,0,1,0,0,0
MCH2741,"Palan, Bhalla and Srinivasan",5812,FOOD_SERVICES,individual,JPR,Rajasthan,2025-12-19 01:05:00,XXXX0289,ACTIVE,0.1319,MCH2741,0,0,0,0,0,0,0
MCH7211,"Apte, Vasa and Batta",9420,BOOKS_STATIONERY,SOLE-PROPRIETOR,Bombay,Maharashtra,2024-11-18 13:48:32,,ACTIVE,0.1841,mch7211,0,0,0,1,0,0,0
MCH3473,"Mahal, Butala and Shenoy",4131,TRAVEL,Individual,Amritsar,Punjab,2025-11-20 23:26:00,9906876351,INACTIVE,456.8,MCH-3473,0,0,0,0,0,0,0
MCH7503,Raval LLC,5411,Grocery,PARTNERSHIP,Delhi,Delhi,2025-10-30 13:02:18,6775545242,ACTIVE,1167.54,mch7503,0,0,0,0,0,0,0
MCH2480,Banik-Nagar,5812,eating place,PRIVATE_LIMITED,JPR,Rajasthan,2025-07-27 00:00:00,XXXX7952,ACTIVE,0.3594,MCH2480,0,0,0,0,0,0,0
MCH5998,Joshi Inc,5411,GROCERY_STORE,Private Limited,Chennai,Tamil Nadu,2024-08-30 00:00:00,,ACTIVE,1152.74,MCH-5998,0,0,0,1,0,0,0
MCH2040,Goel-Dewan,,Miscellaneous,Individual,delhi,Delhi,2025-12-07 00:00:00,EFTH2141412119625,ACTIVE,320.83,MCH2040,0,0,1,0,0,0,0
